sale_id,sale_date,customer_id,product_id,quantity,sales_value,currency,sales_channel
2015,2022-08-26 23:53:09.441530,CUST0061,PROD012,4,277.29,JPY,Online
2016,2022-01-05 23:53:09.441530,CUST0007,PROD014,2,82.16,EUR,Online
2017,2023-01-26 23:53:09.441530,CUST0030,PROD001,8,231.76,JPY,Online
2018,2022-11-21 23:53:09.441530,CUST0036,PROD016,8,441.79,EUR,Online
2019,2024-01-20 23:53:09.441530,CUST0090,PROD015,4,216.38,GBP,Retail
2020,2022-12-15 23:53:09.441530,CUST0011,PROD001,4,421.39,GBP,Online
2021,2024-06-28 23:53:09.441530,CUST0070,PROD013,9,299.22,EUR,Retail
2022,2022-06-27 23:53:09.441530,CUST0029,PROD015,4,104.02,GBP,Wholesale
2023,2022-04-17 23:53:09.441530,CUST0092,PROD017,9,294.74,GBP,Online
2024,2024-03-09 23:53:09.441530,CUST0079,PROD009,3,257.93,JPY,Online
2025,2024-08-23 23:53:09.441530,CUST0093,PROD005,2,205.33,EUR,Wholesale
2026,2024-03-23 23:53:09.441530,CUST0006,PROD012,8,68.62,USD,Online
2027,2021-12-19 23:53:09.441530,CUST0076,PROD017,3,214.19,GBP,Retail
2028,2024-07-01 23:53:09.441530,CUST0051,PROD011,2,45.65,GBP,Wholesale
2029,2023-01-11 23:53:09.441530,CUST0080,PROD011,8,58.4,USD,Wholesale
2030,2024-03-18 23:53:09.441530,CUST0038,PROD008,8,213.8,JPY,Retail
2031,2023-04-19 23:53:09.441530,CUST0073,PROD015,5,159.64,JPY,Retail
2032,2022-04-20 23:53:09.441530,CUST0022,PROD002,9,463.52,JPY,Wholesale
2033,2023-04-23 23:53:09.441530,CUST0097,PROD010,6,194.1,USD,Online
2034,2022-07-09 23:53:09.441530,CUST0090,PROD014,5,381.35,JPY,Retail
2035,2023-03-18 23:53:09.441530,CUST0054,PROD005,3,269.82,GBP,Retail
2036,2024-06-30 23:53:09.441530,CUST0040,PROD017,7,355.0,JPY,Retail
2037,2022-03-26 23:53:09.441530,CUST0007,PROD018,9,137.46,GBP,Wholesale
2038,2024-07-02 23:53:09.441530,CUST0096,PROD019,4,471.53,USD,Online
2039,2024-07-08 23:53:09.441530,CUST0040,PROD007,7,269.74,JPY,Retail
2040,2023-04-08 23:53:09.441530,CUST0024,PROD018,3,417.35,JPY,Wholesale
2041,2024-06-09 23:53:09.441530,CUST0041,PROD012,2,188.87,GBP,Wholesale
2042,2024-08-27 23:53:09.441530,CUST0051,PROD015,1,59.1,USD,Online
2043,2023-07-28 23:53:09.441530,CUST0039,PROD014,6,340.12,JPY,Wholesale
2044,2022-01-08 23:53:09.441530,CUST0083,PROD010,5,13.8,USD,Wholesale
2045,2024-07-08 23:53:09.441530,CUST0043,PROD017,2,242.89,GBP,Retail
2046,2023-02-16 23:53:09.441530,CUST0069,PROD001,3,104.47,GBP,Retail
2047,2024-06-08 23:53:09.441530,CUST0094,PROD004,9,317.41,JPY,Retail
2048,2022-04-13 23:53:09.441530,CUST0059,PROD009,3,489.92,USD,Wholesale
2049,2023-11-29 23:53:09.441530,CUST0025,PROD004,7,237.56,GBP,Online
2050,2024-01-17 23:53:09.441530,CUST0094,PROD019,1,410.57,USD,Online
2051,2022-10-08 23:53:09.441530,CUST0025,PROD005,7,258.81,EUR,Online
2052,2022-03-19 23:53:09.441530,CUST0073,PROD018,9,252.96,EUR,Wholesale
2053,2021-10-06 23:53:09.441530,CUST0091,PROD015,8,465.91,JPY,Retail
2054,2024-03-28 23:53:09.441530,CUST0024,PROD020,7,446.08,USD,Wholesale
2055,2022-03-05 23:53:09.441530,CUST0062,PROD008,8,395.04,USD,Retail
2056,2024-08-14 23:53:09.441530,CUST0043,PROD002,4,155.17,GBP,Wholesale
2057,2024-03-27 23:53:09.441530,CUST0059,PROD013,2,277.05,USD,Wholesale
2058,2024-07-08 23:53:09.441530,CUST0054,PROD013,9,119.71,USD,Online
2059,2022-05-29 23:53:09.441530,CUST0079,PROD014,3,227.52,GBP,Wholesale
2060,2023-04-04 23:53:09.441530,CUST0026,PROD015,4,247.26,JPY,Online
2061,2023-01-27 23:53:09.441530,CUST0054,PROD012,7,417.5,GBP,Wholesale
2062,2023-02-06 23:53:09.441530,CUST0061,PROD005,2,449.05,EUR,Online
2063,2022-07-31 23:53:09.441530,CUST0094,PROD003,8,213.16,USD,Wholesale
2064,2023-07-28 23:53:09.441530,CUST0075,PROD018,8,18.68,USD,Wholesale
2065,2024-08-12 23:53:09.441530,CUST0093,PROD003,5,432.27,JPY,Retail
2066,2023-01-11 23:53:09.441530,CUST0079,PROD014,9,95.4,EUR,Retail
2067,2024-02-15 23:53:09.441530,CUST0044,PROD002,8,314.72,USD,Retail
2068,2023-10-04 23:53:09.441530,CUST0009,PROD018,1,22.24,GBP,Wholesale
2069,2023-02-16 23:53:09.441530,CUST0042,PROD013,9,205.76,USD,Retail
2070,2022-02-07 23:53:09.441530,CUST0029,PROD002,5,493.12,JPY,Retail
2071,2023-04-15 23:53:09.441530,CUST0079,PROD012,9,59.34,GBP,Wholesale
2072,2022-02-04 23:53:09.441530,CUST0081,PROD002,9,217.61,USD,Wholesale
2073,2021-10-28 23:53:09.441530,CUST0080,PROD008,3,160.5,JPY,Retail
2074,2024-03-01 23:53:09.441530,CUST0058,PROD005,8,453.49,EUR,Retail
2075,2022-03-28 23:53:09.441530,CUST0086,PROD011,7,435.98,GBP,Wholesale
2076,2022-10-09 23:53:09.441530,CUST0063,PROD013,7,126.47,GBP,Wholesale
2077,2023-06-24 23:53:09.441530,CUST0049,PROD017,2,49.78,EUR,Online
2078,2023-02-22 23:53:09.441530,CUST0011,PROD016,2,317.3,GBP,Online
2079,2024-05-23 23:53:09.441530,CUST0089,PROD019,2,174.82,JPY,Wholesale
2080,2024-03-13 23:53:09.441530,CUST0054,PROD015,2,339.32,EUR,Wholesale
2081,2024-01-14 23:53:09.441530,CUST0030,PROD018,4,25.74,USD,Retail
2082,2021-09-17 23:53:09.441530,CUST0066,PROD006,7,75.37,JPY,Online
2083,2022-11-04 23:53:09.441530,CUST0065,PROD004,2,346.32,EUR,Retail
2084,2023-09-08 23:53:09.441530,CUST0058,PROD004,5,114.06,USD,Online
2085,2022-02-28 23:53:09.441530,CUST0057,PROD013,7,430.22,JPY,Retail
2086,2021-12-20 23:53:09.441530,CUST0037,PROD009,9,38.71,JPY,Online
2087,2022-12-23 23:53:09.441530,CUST0054,PROD010,8,115.59,GBP,Wholesale
2088,2023-12-08 23:53:09.441530,CUST0073,PROD014,9,499.29,GBP,Wholesale
2089,2023-10-01 23:53:09.441530,CUST0069,PROD008,7,222.21,EUR,Wholesale
2090,2022-12-18 23:53:09.441530,CUST0024,PROD003,3,354.45,USD,Retail
2091,2023-10-01 23:53:09.441530,CUST0063,PROD009,1,99.5,JPY,Online
2092,2024-04-26 23:53:09.441530,CUST0091,PROD001,7,308.84,JPY,Retail
2093,2024-06-14 23:53:09.441530,CUST0094,PROD015,6,365.79,EUR,Wholesale
2094,2022-02-06 23:53:09.441530,CUST0051,PROD015,2,164.09,GBP,Online
2095,2022-10-04 23:53:09.441530,CUST0015,PROD007,1,416.16,JPY,Online
2096,2022-03-15 23:53:09.441530,CUST0047,PROD015,4,305.67,JPY,Retail
2097,2023-06-20 23:53:09.441530,CUST0073,PROD007,4,200.67,GBP,Wholesale
2098,2024-08-04 23:53:09.441530,CUST0046,PROD013,6,283.24,USD,Retail
2099,2022-10-02 23:53:09.441530,CUST0030,PROD012,5,292.61,USD,Retail
2100,2021-11-15 23:53:09.441530,CUST0079,PROD018,9,91.11,GBP,Wholesale
2101,2021-12-31 23:53:09.441530,CUST0020,PROD007,8,207.34,JPY,Wholesale
2102,2021-11-12 23:53:09.441530,CUST0057,PROD007,9,178.28,GBP,Retail
2103,2022-01-13 23:53:09.441530,CUST0049,PROD015,7,206.44,USD,Online
2104,2023-04-23 23:53:09.441530,CUST0056,PROD009,9,382.94,EUR,Wholesale
2105,2023-12-14 23:53:09.441530,CUST0056,PROD006,3,246.44,EUR,Wholesale
2106,2023-01-11 23:53:09.441530,CUST0025,PROD009,9,470.75,USD,Wholesale
2107,2022-01-14 23:53:09.441530,CUST0009,PROD019,2,153.9,USD,Wholesale
2108,2021-10-18 23:53:09.441530,CUST0022,PROD020,9,213.69,USD,Online
2109,2024-04-28 23:53:09.441530,CUST0077,PROD016,6,395.61,GBP,Online
2110,2022-05-10 23:53:09.441530,CUST0037,PROD016,4,277.55,EUR,Retail
2111,2023-08-09 23:53:09.441530,CUST0028,PROD001,2,278.04,USD,Retail
2112,2023-03-15 23:53:09.441530,CUST0014,PROD013,3,36.14,JPY,Wholesale
2113,2023-09-25 23:53:09.441530,CUST0030,PROD019,5,205.31,EUR,Retail
2114,2023-02-27 23:53:09.441530,CUST0039,PROD004,9,142.66,GBP,Online
2115,2024-03-08 23:53:09.441530,CUST0057,PROD019,7,499.67,JPY,Wholesale
2116,2023-04-02 23:53:09.441530,CUST0005,PROD010,3,161.09,GBP,Wholesale
2117,2021-10-17 23:53:09.441530,CUST0012,PROD013,4,443.4,USD,Wholesale
2118,2024-03-03 23:53:09.441530,CUST0035,PROD001,2,341.35,USD,Retail
2119,2023-08-03 23:53:09.441530,CUST0041,PROD013,8,177.05,USD,Wholesale
2120,2022-05-17 23:53:09.441530,CUST0063,PROD010,6,276.33,JPY,Wholesale
2121,2022-08-20 23:53:09.441530,CUST0042,PROD015,3,421.86,USD,Online
2122,2023-05-29 23:53:09.441530,CUST0065,PROD015,5,442.85,EUR,Wholesale
2123,2023-09-11 23:53:09.441530,CUST0065,PROD007,5,88.59,USD,Retail
2124,2024-06-04 23:53:09.441530,CUST0043,PROD014,1,176.39,EUR,Wholesale
2125,2024-03-17 23:53:09.441530,CUST0060,PROD008,5,174.26,JPY,Retail
2126,2023-06-01 23:53:09.441530,CUST0020,PROD019,6,30.6,GBP,Online
2127,2023-10-30 23:53:09.441530,CUST0098,PROD018,2,303.14,GBP,Online
2128,2023-05-03 23:53:09.441530,CUST0098,PROD015,3,428.86,EUR,Wholesale
2129,2023-11-16 23:53:09.441530,CUST0063,PROD009,5,196.97,JPY,Online
2130,2023-07-16 23:53:09.441530,CUST0024,PROD012,3,372.62,EUR,Wholesale
2131,2022-03-05 23:53:09.441530,CUST0092,PROD014,5,317.57,USD,Online
2132,2024-05-10 23:53:09.441530,CUST0075,PROD002,5,194.07,USD,Online
2133,2023-02-28 23:53:09.441530,CUST0072,PROD005,8,79.12,USD,Retail
2134,2023-08-24 23:53:09.441530,CUST0035,PROD005,9,357.57,GBP,Retail
2135,2024-03-12 23:53:09.441530,CUST0041,PROD014,8,428.74,EUR,Wholesale
2136,2024-01-22 23:53:09.441530,CUST0016,PROD004,3,346.07,JPY,Wholesale
2137,2023-05-09 23:53:09.441530,CUST0080,PROD002,1,18.76,EUR,Retail
2138,2022-10-17 23:53:09.441530,CUST0006,PROD001,3,115.95,EUR,Online
2139,2024-02-18 23:53:09.441530,CUST0020,PROD002,1,44.05,EUR,Wholesale
2140,2022-02-08 23:53:09.441530,CUST0056,PROD013,9,289.49,USD,Online
2141,2022-05-26 23:53:09.441530,CUST0075,PROD020,3,380.67,USD,Retail
2142,2023-05-23 23:53:09.441530,CUST0008,PROD017,8,64.18,EUR,Online
2143,2024-02-21 23:53:09.441530,CUST0084,PROD013,6,420.79,USD,Online
2144,2022-03-22 23:53:09.441530,CUST0096,PROD017,3,282.2,GBP,Wholesale
2145,2023-04-03 23:53:09.441530,CUST0097,PROD005,9,348.08,USD,Online
2146,2023-12-18 23:53:09.441530,CUST0006,PROD008,8,485.99,GBP,Retail
2147,2023-04-17 23:53:09.441530,CUST0092,PROD012,3,51.0,GBP,Online
2148,2022-05-06 23:53:09.441530,CUST0008,PROD009,7,451.6,EUR,Retail
2149,2024-01-21 23:53:09.441530,CUST0062,PROD018,5,71.79,EUR,Retail
2150,2022-03-13 23:53:09.441530,CUST0014,PROD016,2,202.55,USD,Wholesale
2151,2023-07-20 23:53:09.441530,CUST0003,PROD019,8,427.2,JPY,Retail
2152,2024-08-27 23:53:09.441530,CUST0002,PROD008,1,454.06,EUR,Retail
2153,2023-05-30 23:53:09.441530,CUST0022,PROD007,4,258.12,GBP,Wholesale
2154,2023-07-02 23:53:09.441530,CUST0097,PROD009,4,301.11,GBP,Wholesale
2155,2024-03-30 23:53:09.441530,CUST0085,PROD012,5,356.99,USD,Wholesale
2156,2022-03-16 23:53:09.441530,CUST0070,PROD014,4,418.05,GBP,Retail
2157,2023-01-03 23:53:09.441530,CUST0071,PROD010,1,69.54,EUR,Wholesale
2158,2024-02-11 23:53:09.441530,CUST0006,PROD016,7,406.93,USD,Retail
2159,2022-01-18 23:53:09.441530,CUST0050,PROD002,2,245.83,USD,Retail
2160,2022-02-10 23:53:09.441530,CUST0044,PROD006,3,230.81,JPY,Retail
2161,2022-07-09 23:53:09.441530,CUST0008,PROD011,5,217.71,USD,Wholesale
2162,2021-09-19 23:53:09.441530,CUST0024,PROD004,8,259.51,JPY,Retail
2163,2024-05-09 23:53:09.441530,CUST0027,PROD005,8,473.07,EUR,Retail
2164,2022-06-30 23:53:09.441530,CUST0053,PROD005,2,278.62,GBP,Wholesale
2165,2022-09-04 23:53:09.441530,CUST0051,PROD017,9,477.06,EUR,Wholesale
2166,2023-12-30 23:53:09.441530,CUST0028,PROD005,6,98.34,USD,Retail
2167,2022-09-17 23:53:09.441530,CUST0059,PROD011,9,364.83,JPY,Retail
2168,2022-11-17 23:53:09.441530,CUST0069,PROD009,4,408.0,GBP,Retail
2169,2022-10-28 23:53:09.441530,CUST0083,PROD015,3,342.77,USD,Wholesale
2170,2022-02-06 23:53:09.441530,CUST0073,PROD003,5,307.39,EUR,Wholesale
2171,2023-05-20 23:53:09.441530,CUST0025,PROD016,5,286.76,USD,Online
2172,2024-02-10 23:53:09.441530,CUST0044,PROD009,4,431.86,JPY,Wholesale
2173,2023-01-01 23:53:09.441530,CUST0047,PROD006,7,412.61,EUR,Retail
2174,2024-06-11 23:53:09.441530,CUST0013,PROD009,8,69.92,USD,Wholesale
2175,2022-07-22 23:53:09.441530,CUST0053,PROD019,5,425.81,JPY,Wholesale
2176,2023-04-19 23:53:09.441530,CUST0053,PROD006,9,212.89,USD,Online
2177,2024-06-09 23:53:09.441530,CUST0037,PROD011,7,134.31,JPY,Online
2178,2022-06-14 23:53:09.441530,CUST0063,PROD002,7,436.19,USD,Retail
2179,2023-04-14 23:53:09.441530,CUST0066,PROD018,8,221.69,EUR,Online
2180,2023-03-25 23:53:09.441530,CUST0040,PROD007,4,406.1,EUR,Retail
2181,2021-09-26 23:53:09.441530,CUST0078,PROD004,6,139.07,EUR,Retail
2182,2024-04-09 23:53:09.441530,CUST0061,PROD007,5,11.93,EUR,Retail
2183,2021-10-11 23:53:09.441530,CUST0095,PROD017,1,252.78,EUR,Retail
2184,2022-10-26 23:53:09.441530,CUST0006,PROD004,9,59.11,GBP,Online
2185,2022-02-22 23:53:09.441530,CUST0025,PROD013,2,379.64,USD,Retail
2186,2023-02-09 23:53:09.441530,CUST0046,PROD020,6,145.28,EUR,Retail
2187,2024-04-21 23:53:09.441530,CUST0031,PROD019,8,227.39,GBP,Wholesale
2188,2022-03-15 23:53:09.441530,CUST0080,PROD004,3,52.65,GBP,Retail
2189,2023-05-01 23:53:09.441530,CUST0063,PROD013,5,150.46,USD,Wholesale
2190,2023-12-19 23:53:09.441530,CUST0091,PROD001,7,392.93,JPY,Online
2191,2023-12-30 23:53:09.441530,CUST0094,PROD002,4,84.28,USD,Wholesale
2192,2021-09-20 23:53:09.441530,CUST0068,PROD007,5,327.11,USD,Online
2193,2024-08-14 23:53:09.441530,CUST0039,PROD017,1,459.54,JPY,Online
2194,2024-08-23 23:53:09.441530,CUST0080,PROD007,4,343.12,JPY,Wholesale
2195,2023-12-19 23:53:09.441530,CUST0036,PROD013,7,407.4,EUR,Online
2196,2021-12-05 23:53:09.441530,CUST0007,PROD017,7,63.4,JPY,Online
2197,2022-11-07 23:53:09.441530,CUST0085,PROD001,4,132.86,JPY,Online
2198,2023-05-28 23:53:09.441530,CUST0066,PROD002,6,448.32,USD,Wholesale
2199,2023-04-09 23:53:09.441530,CUST0055,PROD006,5,360.4,USD,Online
2200,2022-08-08 23:53:09.441530,CUST0072,PROD012,1,323.38,USD,Retail
2201,2023-03-23 23:53:09.441530,CUST0042,PROD013,8,335.25,JPY,Wholesale
2202,2023-05-02 23:53:09.441530,CUST0027,PROD020,7,212.96,GBP,Retail
2203,2022-04-29 23:53:09.441530,CUST0002,PROD020,5,31.83,EUR,Wholesale
2204,2023-03-13 23:53:09.441530,CUST0070,PROD009,7,394.38,USD,Retail
2205,2024-04-15 23:53:09.441530,CUST0004,PROD017,3,342.57,GBP,Online
2206,2021-09-30 23:53:09.441530,CUST0021,PROD018,8,241.67,EUR,Retail
2207,2022-09-24 23:53:09.441530,CUST0001,PROD008,5,450.88,USD,Retail
2208,2022-06-02 23:53:09.441530,CUST0038,PROD008,2,174.72,GBP,Retail
2209,2023-02-12 23:53:09.441530,CUST0060,PROD011,2,154.22,EUR,Wholesale
2210,2022-09-16 23:53:09.441530,CUST0076,PROD008,4,437.67,USD,Online
2211,2024-08-25 23:53:09.441530,CUST0091,PROD018,7,400.52,USD,Online
2212,2024-01-30 23:53:09.441530,CUST0014,PROD018,4,262.34,GBP,Retail
2213,2022-03-31 23:53:09.441530,CUST0079,PROD013,9,74.06,JPY,Retail
2214,2022-09-09 23:53:09.441530,CUST0088,PROD001,2,115.39,JPY,Wholesale
2215,2023-09-12 23:53:09.441530,CUST0082,PROD015,6,331.55,USD,Retail
2216,2022-03-30 23:53:09.441530,CUST0017,PROD006,4,198.67,GBP,Retail
2217,2021-11-16 23:53:09.441530,CUST0073,PROD006,6,419.87,JPY,Retail
2218,2023-05-19 23:53:09.441530,CUST0047,PROD013,9,475.48,JPY,Wholesale
2219,2023-04-25 23:53:09.441530,CUST0082,PROD002,9,404.76,JPY,Retail
2220,2023-10-20 23:53:09.441530,CUST0056,PROD019,9,195.0,GBP,Retail
2221,2024-05-26 23:53:09.441530,CUST0053,PROD017,9,396.46,GBP,Retail
2222,2023-07-10 23:53:09.441530,CUST0018,PROD001,3,182.21,EUR,Wholesale
2223,2021-10-26 23:53:09.441530,CUST0069,PROD014,9,91.88,JPY,Wholesale
2224,2024-07-14 23:53:09.441530,CUST0048,PROD016,3,26.36,GBP,Online
2225,2024-01-27 23:53:09.441530,CUST0009,PROD015,3,199.0,EUR,Wholesale
2226,2022-11-19 23:53:09.441530,CUST0054,PROD009,5,452.74,USD,Online
2227,2021-11-03 23:53:09.441530,CUST0035,PROD019,6,127.1,EUR,Online
2228,2024-08-01 23:53:09.441530,CUST0046,PROD008,9,111.19,JPY,Retail
2229,2024-06-06 23:53:09.441530,CUST0001,PROD015,1,485.21,GBP,Online
2230,2022-04-13 23:53:09.441530,CUST0041,PROD010,8,22.25,JPY,Retail
2231,2023-10-12 23:53:09.441530,CUST0073,PROD002,4,395.03,JPY,Wholesale
2232,2023-07-09 23:53:09.441530,CUST0032,PROD018,7,167.47,USD,Wholesale
2233,2023-04-22 23:53:09.441530,CUST0084,PROD020,6,28.37,GBP,Online
2234,2022-09-12 23:53:09.441530,CUST0077,PROD002,6,459.72,GBP,Retail
2235,2023-08-08 23:53:09.441530,CUST0040,PROD012,7,78.42,USD,Online
2236,2022-07-02 23:53:09.441530,CUST0011,PROD010,4,280.37,GBP,Online
2237,2023-10-17 23:53:09.441530,CUST0062,PROD012,6,144.29,EUR,Wholesale
2238,2023-01-15 23:53:09.441530,CUST0046,PROD007,3,41.94,JPY,Online
2239,2022-05-24 23:53:09.441530,CUST0048,PROD002,5,34.46,USD,Retail
2240,2021-09-06 23:53:09.441530,CUST0043,PROD001,2,66.62,USD,Wholesale
2241,2023-01-19 23:53:09.441530,CUST0051,PROD002,3,44.97,JPY,Wholesale
2242,2022-12-18 23:53:09.441530,CUST0061,PROD017,9,382.67,USD,Online
2243,2022-02-09 23:53:09.441530,CUST0042,PROD020,6,247.93,GBP,Online
2244,2022-12-27 23:53:09.441530,CUST0026,PROD008,3,178.02,GBP,Online
2245,2024-08-29 23:53:09.441530,CUST0011,PROD012,2,215.0,JPY,Retail
2246,2023-03-19 23:53:09.441530,CUST0025,PROD002,5,465.18,USD,Online
2247,2024-02-20 23:53:09.441530,CUST0040,PROD009,5,456.27,EUR,Retail
2248,2023-03-11 23:53:09.441530,CUST0025,PROD017,1,360.68,JPY,Online
2249,2022-04-24 23:53:09.441530,CUST0084,PROD017,3,443.49,GBP,Online
2250,2023-03-06 23:53:09.441530,CUST0075,PROD010,7,166.63,GBP,Wholesale
2251,2023-12-05 23:53:09.441530,CUST0074,PROD013,9,196.74,GBP,Wholesale
2252,2022-12-10 23:53:09.441530,CUST0052,PROD005,5,310.72,EUR,Retail
2253,2022-09-19 23:53:09.441530,CUST0003,PROD014,4,315.58,GBP,Online
2254,2023-10-13 23:53:09.441530,CUST0039,PROD014,3,246.03,JPY,Retail
2255,2023-12-25 23:53:09.441530,CUST0091,PROD015,9,206.32,JPY,Wholesale
2256,2022-09-20 23:53:09.441530,CUST0035,PROD005,7,493.23,JPY,Wholesale
2257,2024-01-23 23:53:09.441530,CUST0040,PROD006,7,412.35,GBP,Wholesale
2258,2022-05-15 23:53:09.441530,CUST0095,PROD009,8,223.14,EUR,Wholesale
2259,2022-06-08 23:53:09.441530,CUST0085,PROD009,1,366.37,EUR,Retail
2260,2021-10-08 23:53:09.441530,CUST0022,PROD004,4,142.09,GBP,Online
2261,2022-12-28 23:53:09.441530,CUST0062,PROD001,5,59.08,USD,Retail
2262,2024-03-15 23:53:09.441530,CUST0019,PROD015,5,182.69,USD,Online
2263,2022-04-06 23:53:09.441530,CUST0014,PROD014,1,207.46,JPY,Wholesale
2264,2024-06-09 23:53:09.441530,CUST0050,PROD001,3,18.1,EUR,Retail
2265,2024-06-18 23:53:09.441530,CUST0062,PROD006,2,409.25,GBP,Online
2266,2023-05-04 23:53:09.441530,CUST0087,PROD008,7,186.0,EUR,Online
2267,2024-03-14 23:53:09.441530,CUST0090,PROD003,5,294.4,EUR,Wholesale
2268,2023-07-18 23:53:09.441530,CUST0043,PROD017,3,46.24,USD,Online
2269,2023-05-04 23:53:09.441530,CUST0055,PROD020,8,95.75,EUR,Online
2270,2022-05-16 23:53:09.441530,CUST0040,PROD005,1,445.95,EUR,Retail
2271,2024-05-15 23:53:09.441530,CUST0012,PROD018,1,308.26,GBP,Wholesale
2272,2024-04-21 23:53:09.441530,CUST0065,PROD007,6,475.64,GBP,Wholesale
2273,2022-08-30 23:53:09.441530,CUST0034,PROD017,1,499.39,EUR,Online
2274,2023-02-24 23:53:09.441530,CUST0083,PROD015,4,192.21,EUR,Online
2275,2023-06-09 23:53:09.441530,CUST0023,PROD020,6,156.41,GBP,Wholesale
2276,2023-11-21 23:53:09.441530,CUST0071,PROD016,1,430.59,USD,Wholesale
2277,2024-07-04 23:53:09.441530,CUST0007,PROD013,9,499.32,GBP,Wholesale
2278,2023-03-27 23:53:09.441530,CUST0065,PROD007,4,318.52,GBP,Online
2279,2024-06-07 23:53:09.441530,CUST0018,PROD015,9,399.62,GBP,Online
2280,2023-06-30 23:53:09.441530,CUST0008,PROD005,9,393.06,GBP,Wholesale
2281,2022-05-25 23:53:09.441530,CUST0089,PROD012,6,184.12,GBP,Wholesale
2282,2024-03-10 23:53:09.441530,CUST0042,PROD010,7,291.39,USD,Online
2283,2022-05-03 23:53:09.441530,CUST0093,PROD019,1,418.2,JPY,Online
2284,2022-01-07 23:53:09.441530,CUST0087,PROD010,5,347.18,GBP,Online
2285,2022-08-17 23:53:09.441530,CUST0093,PROD007,3,20.37,GBP,Retail
2286,2022-03-13 23:53:09.441530,CUST0001,PROD015,6,174.99,USD,Wholesale
2287,2024-03-16 23:53:09.441530,CUST0079,PROD009,4,80.79,JPY,Retail
2288,2024-06-16 23:53:09.441530,CUST0015,PROD006,9,124.16,EUR,Retail
2289,2023-06-05 23:53:09.441530,CUST0028,PROD011,7,453.69,USD,Online
2290,2022-04-13 23:53:09.441530,CUST0036,PROD006,4,28.08,GBP,Wholesale
2291,2023-07-31 23:53:09.441530,CUST0096,PROD020,6,117.7,EUR,Online
2292,2022-05-21 23:53:09.441530,CUST0046,PROD015,2,161.69,USD,Online
2293,2023-06-06 23:53:09.441530,CUST0077,PROD013,3,312.27,EUR,Online
2294,2022-03-28 23:53:09.441530,CUST0021,PROD006,7,271.71,USD,Online
2295,2024-03-29 23:53:09.441530,CUST0049,PROD020,4,116.95,USD,Wholesale
2296,2022-11-29 23:53:09.441530,CUST0039,PROD015,7,90.48,EUR,Wholesale
2297,2023-08-24 23:53:09.441530,CUST0038,PROD006,9,126.03,JPY,Online
2298,2024-05-07 23:53:09.441530,CUST0009,PROD016,5,256.24,EUR,Retail
2299,2023-04-09 23:53:09.441530,CUST0020,PROD001,1,142.88,EUR,Online
2300,2022-12-18 23:53:09.441530,CUST0084,PROD006,5,474.33,JPY,Retail
2301,2024-05-11 23:53:09.441530,CUST0008,PROD016,6,237.29,EUR,Retail
2302,2022-02-01 23:53:09.441530,CUST0014,PROD001,2,38.81,JPY,Online
2303,2022-03-07 23:53:09.441530,CUST0062,PROD007,8,367.34,JPY,Wholesale
2304,2024-05-06 23:53:09.441530,CUST0084,PROD010,2,171.13,JPY,Online
2305,2023-02-26 23:53:09.441530,CUST0035,PROD008,9,330.21,GBP,Wholesale
2306,2021-10-09 23:53:09.441530,CUST0055,PROD005,2,147.0,USD,Retail
2307,2022-07-02 23:53:09.441530,CUST0045,PROD018,3,289.66,GBP,Wholesale
2308,2024-03-29 23:53:09.441530,CUST0021,PROD004,8,388.35,USD,Wholesale
2309,2022-08-02 23:53:09.441530,CUST0053,PROD020,6,464.72,GBP,Wholesale
2310,2024-04-08 23:53:09.441530,CUST0054,PROD016,1,137.95,JPY,Online
2311,2022-06-04 23:53:09.441530,CUST0086,PROD010,4,174.08,GBP,Retail
2312,2024-02-11 23:53:09.441530,CUST0043,PROD016,5,237.49,USD,Retail
2313,2022-05-29 23:53:09.441530,CUST0006,PROD008,3,464.32,GBP,Wholesale
2314,2023-12-14 23:53:09.441530,CUST0055,PROD019,1,451.68,EUR,Retail
2315,2023-05-11 23:53:09.441530,CUST0044,PROD001,3,54.04,EUR,Wholesale
2316,2024-01-08 23:53:09.441530,CUST0091,PROD009,9,74.65,JPY,Wholesale
2317,2024-03-17 23:53:09.441530,CUST0068,PROD006,2,252.8,GBP,Wholesale
2318,2022-06-14 23:53:09.441530,CUST0004,PROD013,1,62.24,GBP,Wholesale
2319,2023-08-23 23:53:09.441530,CUST0063,PROD013,7,179.33,USD,Online
2320,2024-02-08 23:53:09.441530,CUST0092,PROD018,7,82.71,USD,Wholesale
2321,2022-05-28 23:53:09.441530,CUST0091,PROD014,5,321.66,GBP,Retail
2322,2024-08-23 23:53:09.441530,CUST0058,PROD002,2,475.25,USD,Online
2323,2022-12-25 23:53:09.441530,CUST0054,PROD016,1,498.4,EUR,Retail
2324,2024-03-22 23:53:09.441530,CUST0081,PROD017,5,193.87,EUR,Online
2325,2022-05-04 23:53:09.441530,CUST0038,PROD016,4,303.52,JPY,Wholesale
2326,2022-02-01 23:53:09.441530,CUST0060,PROD014,9,429.57,EUR,Online
2327,2024-08-04 23:53:09.441530,CUST0052,PROD013,5,67.56,USD,Retail
2328,2022-11-26 23:53:09.441530,CUST0029,PROD016,2,347.89,USD,Online
2329,2022-03-18 23:53:09.441530,CUST0040,PROD001,4,210.33,USD,Online
2330,2021-12-31 23:53:09.441530,CUST0071,PROD017,9,111.01,USD,Wholesale
